Iteration number,Data misfit,Model misfit,Petrophysical misfit,Live cells count,Acceptance ratio,Log-likelihood ratio,Log-prior ratio,Log-petrophysical ratio
240,3.191234776802174,19.583709013789317,0.0,0.0,2.158587655398164e-08,-17.608542081058708,-0.042684518300973195,0.0
241,3.194289433592441,0.0,1.90000000000382,0.0,0.6465780518656286,-0.43606135818026104,0.0,0.24000000000047272
242,3.1995490419754997,19.58736542458472,0.0,0.0,0.40190392209786213,-0.7683166792405967,-0.14322553944407446,0.0
243,3.1995490419754997,19.58736542458472,0.0,0.0,0.016598379600931336,-3.7868890939412907,-0.31156110884467125,0.0
244,3.1992236386043413,0.0,2.1299999999983994,0.0,1.0,0.048176739518689615,0.0,-0.22999999999457943
245,3.1992236386043413,0.0,0.0,0.0,3.682927858066147e-08,-9.309905871496357,-7.80706682300297,0.0
246,3.201287553768885,0.0,4.049999999994907,0.0,0.7356485536402734,-0.30700278293775085,0.0,-1.9199999999965076
247,3.201287553768885,0.0,0.0,0.0,0.6913455037825345,-0.3696087264281811,0.0004931517266300034,0.0
248,3.201287553768885,0.0,0.0,0.0,0.0010822575189494766,-3.1613114763098142,-3.66739464784024,0.0
249,3.201287553768885,0.0,0.0,0.0,0.3842287820712065,-0.7850058161668887,-0.17151130099415468,0.0
250,3.2017114071349946,19.589351812861374,0.0,0.0,0.8682381848507227,-0.06346902361606332,-0.07782017183825474,0.0
251,3.1932661578842065,0.0,4.819999999997599,0.0,1.0,1.2375188676489302,0.0,-0.7700000000026916
252,3.2085120917549683,19.603153081475472,0.0,0.0,0.059818998004398834,-2.2755256883917454,-0.5409062877060933,0.0
253,3.212289574125719,0.0,8.179999999997854,0.0,0.5529150809440877,-0.5925508499312198,0.0,-3.3600000000002552
254,3.2103784439174707,19.60312413575303,0.0,0.0,1.0,0.30121419259087645,0.0011348540182893885,0.0
255,3.2151879519973185,19.603103689066053,0.0,0.0,0.4663572737181093,-0.763604894276261,0.0008016374679300498,0.0
256,3.1402579224830327,19.59556873758634,0.0,0.0,1.0,9.794976728552319,0.2953600948039252,0.0
257,3.1048811642917236,19.63282160541255,0.0,0.0,1.0,3.0635894083060338,-1.4613700404827341,0.0
258,3.1048811642917236,19.63282160541255,6.7500000000009095,0.0,0.6331095007842402,-0.4571118847775737,0.0,1.4299999999969444
259,3.1068403018459563,19.67602504677691,0.0,0.0,0.15853993187947255,-0.14347132980872113,-1.698277451438571,0.0
260,3.1065766916298605,19.675467055526937,0.0,0.0,1.0,0.019483455518569226,0.02195778826643391,0.0
261,3.0855365731322704,19.678639854171234,0.0,0.0,1.0,1.3757839187644856,-0.12486265705058486,0.0
262,3.0878937290745645,19.698469982921917,0.0,0.0,0.3995689949554674,-0.13651566752014643,-0.7808531578994007,0.0
263,3.0878937290745645,19.698469982921917,0.0,0.0,0.5421239179989451,0.22904415508352582,-0.8413048277637358,0.0
264,3.084334818421274,19.703499876774917,0.0,0.0,1.0,0.20440501675803535,-0.19818772599336398,0.0
265,3.084334818421274,19.703499876774917,0.0,0.0,0.0022710469904607365,-6.08049259883968,-0.007021725704817072,0.0
266,3.0900179451737535,19.726698432002785,0.0,0.0,0.287664252029282,-0.3312376373626744,-0.9147236331120894,0.0
267,3.0901546350121043,19.727199056766963,0.0,0.0,0.9723526930899945,-0.008285089237509258,-0.019751598126163117,0.0
268,3.0901546350121043,19.727199056766963,0.0,0.0,1.1459632525134036e-05,-10.808273295412912,-0.5684066176485203,0.0
269,3.090946205715461,0.0,7.739999999998654,0.0,0.9528737541010068,-0.048272856190223035,0.0,0.43999999999920014
270,3.0875770497061694,0.0,9.979999999994579,0.0,1.0,0.20198965419790982,0.0,-2.2399999999959253
271,3.0831803648183866,0.0,10.259999999994069,0.0,1.0,0.24993509736222586,0.0,-0.27999999999948955
272,3.085686623535958,19.728555595757594,0.0,0.0,0.8235759145617412,-0.14057627876204326,-0.05352326959103948,0.0
273,3.0875151149342095,19.730926858089173,0.0,0.0,0.8193045125475675,-0.10573066967458988,-0.09356878436636862,0.0
274,3.0814422663871737,0.0,9.889999999986102,0.0,1.0,0.34084620287139367,0.0,0.3700000000079662
275,3.0814422663871737,0.0,9.499999999989086,0.0,0.6940161156039818,-0.3652600974135576,0.0,0.3899999999970163
276,3.1124960886963495,19.893812757749636,0.0,0.0,0.00020193841612304436,-2.05323641658601,-6.45431136113757,0.0
277,3.1124960886963495,19.893812757749636,9.719999999982319,0.0,0.37057371860882665,-0.9927028834339002,0.0,0.17000000000378357
278,3.1182399687688553,19.898751571544143,0.0,0.0,0.5164120812841809,-0.46432215944946664,-0.1965280656282289,0.0
279,3.1182399687688553,19.898751571544143,7.009999999991342,0.0,0.3982401186661847,-0.920700142386341,0.0,2.8799999999947605
280,3.1254312981918266,0.0,6.659999999992433,0.0,0.5387308392461634,-0.6185392034009736,0.0,3.2299999999936695
281,3.13788060715698,19.924699613734443,0.0,0.0,0.11058917818081926,-1.1685924496285027,-1.0333405915190497,0.0
282,3.166028924048844,19.97680359587177,0.0,0.0,0.005637260977298477,-3.099329763271898,-2.0790272104856626,0.0
283,3.1709324432017385,19.989183024918766,0.0,0.0,0.33303871575946736,-0.6047404365523512,-0.49475609566547973,0.0
284,3.2050337574604413,20.073917621795605,0.0,0.0,0.0002938566128406621,-4.737687938086353,-3.39473068293546,0.0
285,3.2102253501837907,0.0,3.509999999999527,0.0,0.44804396280595005,-0.802863920118428,0.0,3.149999999992906
286,3.2102253501837907,0.0,0.0,0.0,0.3130215905474354,-0.729383388639766,-0.4320997227964085,0.0
287,3.2102253501837907,0.0,0.0,0.0,0.03602543455874382,-3.135089306428389,-0.1884407680415734,0.0
288,3.210017446748756,20.07394777730533,0.0,0.0,1.0,0.03256608016117113,-0.0012106793454904619,0.0
289,3.210017446748756,20.07394777730533,0.0,0.0,0.28040628370891263,-1.1662761984409418,-0.10523951582831614,0.0
290,3.2080078530370915,0.0,1.5500000000030922,0.0,1.0,0.31300108388267667,0.0,1.9599999999964346
291,3.207297154846443,0.0,1.800000000004911,0.0,1.0,0.1099203478015145,0.0,-0.25000000000181877
292,3.2098144011109286,20.072352930100326,0.0,0.0,0.7209954589512658,-0.39114965545598857,0.06402721547442525,0.0
293,3.2211121534703575,20.09189247524359,0.0,0.0,0.07406911214424128,-1.817965587497973,-0.7847910862428193,0.0
294,3.2211121534703575,20.09189247524359,0.0,0.0,0.0006160818499343077,-3.8685319543461283,-3.523598775641517,0.0
295,3.2193589793633057,20.099144619781097,0.0,0.0,0.9973357812697405,0.28880343604813774,-0.29147121012533717,0.0
296,3.2193589793633057,20.099144619781097,0.0,0.0,4.660013485452355e-07,-7.066822502530314,-7.512254806420742,0.0
297,3.2193589793633057,20.099144619781097,0.0,0.0,0.2438303886889006,-0.7504723939177147,-0.6608100298091131,0.0
298,3.214522682973328,20.09913173047473,0.0,0.0,1.0,0.7839441075478781,0.0005181278992267835,0.0
299,3.214522682973328,20.09913173047473,0.0,0.0,0.28151660271651985,-1.0810666783776064,-0.18649717530922771,0.0
300,3.214522682973328,20.09913173047473,1.6300000000011279,0.0,0.06015103497616995,-2.810896630123114,0.0,0.17000000000378312
301,3.2277261553117254,0.0,1.3200000000057843,0.0,0.11254300786716029,-2.184419838240153,0.0,0.4799999999991267
302,3.2277261553117254,0.0,1.150000000002001,0.0,0.8416826371086839,-0.17235225133821075,0.0,0.17000000000378335
303,3.2277261553117254,0.0,0.0,0.0,0.04587039887289789,-2.9079952174901713,-0.17394005719586403,0.0
304,3.230989034933899,20.099147009825533,0.0,0.0,0.5701103535848075,-0.5613111305092957,-0.0006142036024812114,0.0
305,3.1850979359818834,20.13383993793774,0.0,0.0,1.0,7.112114575155216,-1.3958001239180362,0.0
306,3.1853748024484676,0.0,1.390000000004293,0.0,0.9628509904552026,-0.037856613886464885,0.0,-0.06999999999850859
307,3.183168732969302,0.0,1.390000000004293,0.0,1.0,0.29993877162833193,0.0,0.0
308,3.183168732969302,0.0,0.0,0.0,0.006914401646754403,-4.984851522288221,0.010702674925369138,0.0
309,3.183168732969302,0.0,0.0,0.0,0.9706074982056481,0.04531121196555965,-0.07514432867606047,0.0
310,3.193055669727433,20.28361289664439,0.0,0.0,0.0005943438520334691,-1.3746110361863817,-6.053441494421804,0.0
311,3.1923415937398505,20.282757171745377,0.0,0.0,1.0,0.10190021492038959,0.034713652930065564,0.0
312,3.180212011338463,20.283448650154153,0.0,0.0,1.0,1.6686028175751222,-0.028050655451750117,0.0
313,3.180212011338463,20.283448650154153,0.0,0.0,1.779951386047087e-05,-9.62524825574702,-1.311091156501675,0.0
314,3.1964276462574825,20.304804819126613,0.0,0.0,0.0439803501275044,-2.25720273343814,-0.8668095993871248,0.0
315,3.195710934194462,20.303938038279142,0.0,0.0,1.0,0.10420902196817217,0.03519888054870535,0.0
316,3.195710934194462,20.303938038279142,1.0700000000039653,0.0,0.7659734647436954,-0.2666077511683387,0.0,0.3200000000003276
317,3.197196526520567,20.304010071992227,0.0,0.0,0.8030122802618099,-0.21646013089053362,-0.0029251412831854395,0.0
318,3.1947337893136187,20.303624053811216,0.0,0.0,1.0,0.357873695720345,0.015675285060410715,0.0
319,3.2054320945595793,20.363858451179237,0.0,0.0,0.017607106367212005,-1.5898713864046368,-2.4495813011625955,0.0
320,3.1897020842576174,0.0,2.040000000007203,0.0,1.0,2.305971799187791,0.0,-0.6500000000029102
321,3.197954359167235,20.360825424152285,0.0,0.0,0.34591711887208204,-1.1850751403089994,0.12351906685796621,0.0
322,3.1976046239691445,20.508461115589185,0.0,0.0,0.002522673997374449,0.05132954685872804,-6.03376537682766,0.0
323,3.2058063494158997,20.525514507105072,0.0,0.0,0.14525417733582802,-1.2295016722896897,-0.6997684517469338,0.0
324,3.2058063494158997,20.525514507105072,0.0,0.0,2.739031036263347e-07,-10.830744030843537,-4.27974739865914,0.0
325,3.203638241368835,20.523406167035084,0.0,0.0,1.0,0.33024867129548774,0.08654508428702457,0.0
326,3.1434076391177985,20.523296749238494,0.0,0.0,1.0,7.671068735214888,0.004491239790411328,0.0
327,3.146645041204736,20.5856085741264,0.0,0.0,0.055018388606158784,-0.3385169014913503,-2.5615709098431125,0.0
328,3.145972854762741,20.583100525866463,0.0,0.0,1.0,0.07097647140516639,0.10325310922206654,0.0
329,3.1491021084341067,20.570615412053808,0.0,0.0,1.0,-0.33349482967260613,0.5138088272986465,0.0
330,3.1491021084341067,20.570615412053808,0.0,0.0,0.2678236643600108,-1.2794811846304093,-0.0379452992032725,0.0
331,3.1491021084341067,20.570615412053808,3.0000000000081855,0.0,0.8788401264754242,-0.12915227898220305,0.0,-0.9600000000009823
332,3.146413518917035,20.585979636316697,0.0,0.0,0.7079842402181084,0.2870057111049329,-0.6323391562200413,0.0
333,3.1459027147783223,0.0,1.8800000000065846,0.0,1.0,0.05387440464186266,0.0,0.16000000000061854
334,3.145972919003618,0.0,1.8300000000053114,0.0,0.9926352019943949,-0.007392052026458984,0.0,0.05000000000127325
335,3.145972919003618,0.0,1.0600000000026193,0.0,0.18551423089804361,-1.6846236834457002,0.0,0.7700000000026921
336,3.1452777674990817,0.0,3.230000000002765,0.0,1.0,0.07302119569239718,0.0,-1.3999999999974535
337,3.165352475297869,20.592731647902067,0.0,0.0,0.07867941816097299,-2.264334544832363,-0.27803913566168603,0.0
338,3.165352475297869,20.592731647902067,0.0,0.0,1.2710699229029239e-08,-11.590762401491116,-6.590059337681453,0.0
339,3.182898934315076,0.0,2.4300000000005824,0.0,0.10611763501133045,-2.2432070359453817,0.0,0.8000000000021825
340,3.182898934315076,0.0,2.4200000000001456,0.0,0.7172356782833641,-0.3323507918580244,0.0,0.01000000000043677
341,3.182898934315076,0.0,2.460000000000073,0.0,0.3581428424800505,-1.0268233708203809,0.0,-0.029999999999490434
342,3.182898934315076,0.0,2.5799999999998544,0.0,0.7379215913081684,-0.3039177048659276,0.0,-0.14999999999927205
343,3.1878286672691285,0.0,2.4300000000005824,0.0,0.5093821616841813,-0.6745567353377613,0.0,0.0
344,3.189181812590437,0.0,2.3100000000008007,0.0,0.8281529657082594,-0.18855740046588032,0.0,0.11999999999978161
345,3.1916927949044602,0.0,3.960000000003711,0.0,0.7020292714836822,-0.3537801785554304,0.0,-1.6500000000029105
346,3.1916927949044602,0.0,0.0,0.0,3.410573948439021e-43,-97.66410233579984,-0.12017607248657214,0.0
347,3.1916927949044602,0.0,0.0,0.0,0.1383429270052843,-2.202991234048593,0.22497153606974507,0.0
348,3.1916927949044602,0.0,0.0,0.0,3.4127030923729433e-06,-7.509690434686634,-5.078315450288983,0.0
349,3.1992485200934255,20.613001037139803,0.0,0.0,0.14512071304284738,-1.0949743445376416,-0.835215034619182,0.0
350,3.2007671525983366,0.0,3.730000000009132,0.0,0.7980434797402003,-0.22559219712665524,0.0,0.22999999999457943
351,3.2007671525983366,0.0,0.0,0.0,8.340867798695559e-13,-22.5403040061997,-5.272134939163948,0.0
352,3.2007671525983366,0.0,0.0,0.0,0.0027329388172381893,-5.313899225405979,-0.5884785335481411,0.0
353,3.2127511270780365,20.662689039599613,0.0,0.0,0.02032615622937528,-1.8449401480486873,-2.050906590063448,0.0
354,3.2127511270780365,20.662689039599613,0.0,0.0,0.00730438686523549,-4.175997886026453,-0.7432822848505225,0.0
355,3.2072220596871857,0.0,2.400000000005639,0.0,1.0,0.8654791286954922,0.0,1.3300000000034928
356,3.2094214355132165,20.66308161103573,0.0,0.0,0.6993751604873962,-0.3413446533104523,-0.01622331713292624,0.0
357,3.2075826170264983,0.0,3.0400000000044747,0.0,1.0,0.28565110402872307,0.0,-0.6399999999988357
358,3.2075826170264983,0.0,0.0,0.0,6.719689671217675e-08,-13.563516429766727,-2.952122340595224,0.0
359,3.2075826170264983,0.0,0.0,0.0,0.0030857262958341783,-1.9644510107814401,-3.8165172104049816,0.0
360,3.2102556198863135,0.0,3.070000000003965,0.0,0.6595949683995611,-0.41612931658600516,0.0,-0.029999999999490434
361,3.2102556198863135,0.0,0.0,0.0,0.001492375229397796,-4.382075378433035,-2.1253109361524594,0.0
362,3.2036749437863374,20.663163682342216,0.0,0.0,1.0,1.0141843244801905,-0.0033916989435169853,0.0
363,3.2060829136849027,0.0,3.220000000003238,0.0,0.6927497648667048,-0.36708643465923707,0.0,-0.14999999999927294
364,3.2092571058825587,0.0,2.6600000000024373,0.0,0.6120251899432708,-0.49098183727883793,0.0,0.5600000000008007
365,3.2092571058825587,0.0,0.0,0.0,5.930725153689349e-12,-23.265168886517376,-2.585705738264096,0.0
366,3.2092571058825587,0.0,0.0,0.0,0.01939789025131614,-1.934617451307794,-2.007973517450921,0.0
367,3.214930356268255,0.0,2.4500000000005455,0.0,0.40754174117345293,-0.8976119192195604,0.0,0.21000000000189178
368,3.2103001760366734,20.663247285256666,0.0,0.0,1.0,0.7345109944213668,-0.00345500840069235,0.0
369,3.2103001760366734,20.663247285256666,0.0,0.0,7.207310179981603e-06,-7.066688198298518,-4.77372654593978,0.0
370,3.231740106068351,20.66307570658243,0.0,0.0,0.02906549852286756,-3.545294141686437,0.007090715710091899,0.0
371,3.231740106068351,20.66307570658243,2.6600000000024373,0.0,0.20785873371191635,-1.5708965948642977,0.0,-0.21000000000189178
372,3.231740106068351,20.66307570658243,0.0,0.0,0.6019495753467259,-0.5712030517958055,0.06362145273175202,0.0
373,3.231740106068351,20.66307570658243,0.0,0.0,0.06577577100192021,-2.0288283867479855,-0.69267534356851,0.0
374,3.231740106068351,20.66307570658243,0.0,0.0,1.3790344641682927e-09,-17.630752429556928,-2.771129816745372,0.0
375,3.231740106068351,0.0,2.4500000000005455,0.0,1.0,0.0,0.0,0.0
376,3.2271644435403384,20.660095872932075,0.0,0.0,1.0,0.7874949264636832,0.12313617721201808,0.0
377,3.2271644435403384,20.660095872932075,2.4500000000005455,0.0,0.42969973302967274,-0.8446686094960683,0.0,0.0
378,3.2181472616664877,20.660185213111685,0.0,0.0,1.0,1.502875465045225,-0.0036915613337100694,0.0
379,3.2181472616664877,20.660185213111685,0.0,0.0,0.18960235398588787,-0.7430928009809641,-0.9197334727199404,0.0
380,3.2126854615076756,0.0,2.4100000000006183,0.0,1.0,0.8786746630571951,0.0,0.039999999999927205
381,3.1875401481793877,0.0,3.4099999999987993,0.0,1.0,3.7374369148656186,0.0,-0.999999999998181
382,3.1875401481793877,0.0,3.4099999999987993,0.0,0.5531882008826418,-0.5920570082645469,0.0,0.0
383,3.2040929938918414,20.67456904981772,0.0,0.0,0.04988831451174724,-2.4034161261677784,-0.5945523556021612,0.0
384,3.2044327358435356,20.67542655526182,0.0,0.0,0.9166011478274081,-0.05162500829678507,-0.035457846344684185,0.0
385,3.2044327358435356,20.67542655526182,0.0,0.0,5.2584488630256804e-05,-7.184367487313665,-2.6687218873573215,0.0
386,3.2044327358435356,20.67542655526182,0.0,0.0,0.043294522204273586,-3.2203872882150755,0.08065812825412877,0.0
387,3.1261897328657042,20.69179974071017,0.0,0.0,1.0,9.451150945347042,-0.6773132676278806,0.0
388,3.1261897328657042,20.69179974071017,0.0,0.0,4.1747707328857586e-15,-32.699692838816055,-0.4100241135785154,0.0
389,3.1261834596948335,20.691186044339617,0.0,0.0,1.0,0.0005614021981585893,0.02539658817892132,0.0
390,3.1261834596948335,0.0,3.4099999999987993,0.0,1.0,0.0,0.0,0.0
391,3.1267150814833338,0.0,2.209999999996435,0.0,0.9534312912162798,-0.047687916091009086,0.0,1.2000000000023645
392,3.128197640827592,0.0,4.129999999992942,0.0,0.8744291103817039,-0.13418405083761975,0.0,-1.9199999999965076
393,3.128470359887694,20.69231757720517,0.0,0.0,0.9308085750098564,-0.024874840640935147,-0.0468267944395393,0.0
394,3.128470359887694,20.69231757720517,0.0,0.0,0.010083072002494897,-4.536565225376273,-0.06033207524092177,0.0
395,3.1268932600032078,0.0,3.1299999999947614,0.0,1.0,0.14302520659046358,0.0,0.999999999998181
396,3.1267666920508885,20.695691024647147,0.0,0.0,0.8796525886284188,0.011392036638700809,-0.13962027174648028,0.0
397,3.1345023685633184,20.79141197557388,0.0,0.0,0.009177533764555395,-0.7198118131655615,-3.9711849503764256,0.0
398,3.1393992105125688,20.872706515164968,0.0,0.0,0.02091131758796299,-0.48039942501677846,-3.3870653301731863,0.0
399,3.1393757735239327,20.870070836710582,0.0,0.0,1.0,0.002344947796429686,0.11002053889262697,0.0
400,3.140023533078691,0.0,2.219999999997781,0.0,0.9370934783487549,-0.06497223827391352,0.0,0.9099999999969803
401,3.140017495699602,20.870177453112337,0.0,0.0,0.9961642971638779,0.0006071170714037066,-0.004450195081005859,0.0
402,3.1400180585969326,20.870151163417717,0.0,0.0,1.0,-5.6603557921697245e-05,0.0010973404926630792,0.0
403,3.1700099245588005,20.882802916424268,0.0,0.0,0.02016176685228284,-3.3757191358247463,-0.5282480623122296,0.0
404,3.175048699086324,20.88130435734161,0.0,0.0,0.5626174833183283,-0.6377412897633352,0.06258598228430401,0.0
405,3.175048699086324,20.88130435734161,0.0,0.0,0.006714415944342161,-5.216864968361943,0.21336653781230552,0.0
406,3.174348231682568,0.0,2.0999999999979995,0.0,1.0,0.08987141622761996,0.0,0.11999999999978161
407,3.174348231682568,0.0,0.0,0.0,1.546869865310574e-13,-27.554520792139265,-1.942851969409105,0.0
408,3.174348231682568,0.0,3.0300000000040384,0.0,0.35022646463813134,-1.049175291916752,0.0,-0.9300000000060389
409,3.174348231682568,0.0,1.3500000000043657,0.0,0.44529027397587395,-0.8090289084023876,0.0,0.7499999999936338
410,3.174348231682568,0.0,0.0,0.0,0.0003694191466623985,-6.624456532072196,-1.279122127682399,0.0
411,3.1738557909308422,0.0,2.0999999999979995,0.0,1.0,0.0629461920090364,0.0,0.0
412,3.1736563868345558,0.0,2.390000000004293,0.0,1.0,0.02543362686491335,0.0,-0.29000000000629367
413,3.1793127748373187,20.890492400624296,0.0,0.0,0.32706062672639014,-0.7338086458291002,-0.3838010766077673,0.0
414,3.179169812240695,20.888455199991107,0.0,0.0,1.0,0.01886196035149723,0.08511209850598789,0.0
415,3.179169812240695,20.888455199991107,0.0,0.0,0.040636881577843835,-0.13548471331180423,-3.0675944981728662,0.0
416,3.1793707751651774,20.88845125150146,0.0,0.0,0.9739902190412909,-0.026518973124607825,0.00016495568252139492,0.0
417,3.159638318276253,20.895458162399652,0.0,0.0,1.0,2.449723997891814,-0.29277613024129323,0.0
418,3.172332847191685,20.962843081887932,0.0,0.0,0.01276730319055161,-1.5402495551763185,-2.82061825926246,0.0
419,3.1737610156118867,20.974138906460137,0.0,0.0,0.5194094333222162,-0.181350026329957,-0.4737127916280883,0.0
420,3.1737610156118867,20.974138906460137,0.0,0.0,1.1500882688152357e-75,-173.00619497876278,0.45215169913046793,0.0
421,3.1737610156118867,20.974138906460137,0.0,0.0,0.30416788458993466,-1.4072746730835721,0.21709919501324748,0.0
422,3.175314166978473,20.978650139686632,0.0,0.0,0.6781875152224239,-0.19907264226674748,-0.1892588158892181,0.0
423,3.1688385118991675,0.0,4.08000000000713,0.0,1.0,0.8172559495443465,0.0,-1.6900000000028372
424,3.168710469403295,0.0,5.480000000004583,0.0,1.0,0.015821300560062923,0.0,-1.399999999997453
425,3.168710469403295,0.0,3.2300000000018554,0.0,0.8463862504965352,-0.16677946269750699,0.0,2.250000000002728
426,3.168752710487048,0.0,4.530000000009496,0.0,0.994795609455385,-0.0052179805574148475,0.0,0.9499999999950877
427,3.165379546146017,20.990571014679627,0.0,0.0,0.9156491779022132,0.4121878577093341,-0.5003098389346405,0.0
428,3.165893274230878,0.0,3.2800000000049474,0.0,0.9397061775150747,-0.06218802969211801,0.0,1.2500000000045484
429,3.165269340954773,20.99658302286034,0.0,0.0,0.837841797050419,0.07550113089998689,-0.25242711355843994,0.0
430,3.165165892551493,0.0,3.4900000000095677,0.0,1.0,0.012488021114437586,0.0,-0.21000000000462027
431,3.165260147425287,0.0,3.5200000000090585,0.0,0.9886866273807055,-0.011377855627477729,0.0,-0.02999999999949088
432,3.165259979072118,20.998859273425783,0.0,0.0,0.9088530851164904,2.0328871773500623e-05,-0.09559214927287485,0.0
433,3.1645918272293656,0.0,6.720000000003237,0.0,1.0,0.0805016185615024,0.0,-3.1999999999941786
434,3.1649467845069448,0.0,6.240000000001382,0.0,0.9581775245658569,-0.042722210698569185,0.0,0.48000000000185494
435,3.1649467845069448,0.0,0.0,0.0,0.1666353697494638,-0.9998173912126749,-0.7921298771517513,0.0
436,3.1790465093069997,21.13147460078807,0.0,0.0,0.0006325976599188632,-1.7785479276362928,-5.587128018611452,0.0
437,3.1790465093069997,21.13147460078807,0.0,0.0,4.80496971705907e-06,-9.78380548951527,-2.462054328427655,0.0
438,3.180304688487955,0.0,5.189999999998291,0.0,0.8466764174658242,-0.1664366910120627,0.0,1.0500000000030916
439,3.180304688487955,0.0,3.5099999999958893,0.0,0.17545418999977794,-1.74037729579163,0.0,1.6800000000024014
440,3.1810405053421054,0.0,10.950000000015098,0.0,0.9067182495078288,-0.09792351713902292,0.0,-5.760000000016808
441,3.1810405053421054,0.0,0.0,0.0,0.5982941058009534,-0.33709548173414206,-0.17657734847841766,0.0
442,3.1810405053421054,0.0,0.0,0.0,0.1991943278632659,-1.607156445039708,-0.006317963779338243,0.0
443,3.1814588801795614,21.15670219973168,0.0,0.0,0.3253999571010422,-0.05587105165190387,-1.0668291643798398,0.0
444,3.1797966239321784,21.15867403166836,0.0,0.0,1.0,0.2211557085632876,-0.08343881026587496,0.0
445,3.171289447198153,21.181260559807562,0.0,0.0,1.0,1.097236291125224,-0.956312124062265,0.0
446,3.1703281515020185,21.18667485458727,0.0,0.0,0.896687768693234,0.1203449300684376,-0.2293924915410912,0.0
447,3.1669368255256405,21.189592024063547,0.0,0.0,1.0,0.41865677091862175,-0.12361875225707308,0.0
448,3.1668373329697523,21.189616827764183,0.0,0.0,1.0,0.012143360819427684,-0.0010511612095456258,0.0
449,3.180947367810139,21.248712622072613,0.0,0.0,0.013444650503172138,-1.8012471961959307,-2.507926787960912,0.0
450,3.1813342161280382,21.25902365875561,0.0,0.0,0.6126717120059738,-0.05162720161788492,-0.43829882810280196,0.0
451,3.181170061236716,21.257010938203294,0.0,0.0,1.0,0.021922065994905537,0.08557289663639267,0.0
452,3.180373911087078,0.0,11.030000000015862,0.0,1.0,0.10601605794393976,0.0,-0.0800000000007639
453,3.1965987622970187,21.284607514249792,0.0,0.0,0.032236694491239365,-2.2606468860231317,-1.1740030087643163,0.0
454,3.1963888533330667,0.0,2.840000000007567,0.0,1.0,0.030591784293473978,0.0,8.190000000008295
455,3.1963888533330667,0.0,0.0,0.0,0.028429403142809662,-2.839188586836391,-0.7211427606247867,0.0
456,3.1963888533330667,0.0,0.0,0.0,0.00968171112167897,-4.566914713969512,-0.07060191057740894,0.0
457,3.195965865605035,21.2818288686764,0.0,0.0,1.0,0.06153844698724065,0.11827704003047756,0.0
458,3.1961794378681114,0.0,3.4700000000023286,0.0,0.9694235043026904,-0.03105370962723697,0.0,-0.6299999999947614
459,3.1961794378681114,0.0,0.0,0.0,0.0004184042467007235,-5.7260853965604745,-2.05297709884627,0.0
460,3.1961794378681114,0.0,0.0,0.0,2.9491759843868072e-05,-4.990644083553281,-5.440755577410869,0.0
461,3.1969093495130547,0.0,3.420000000001055,0.0,0.8990598693573458,-0.10640565122473333,0.0,0.05000000000127347
462,3.1969093495130547,0.0,0.0,0.0,0.0010710280697370019,-2.9564844483658135,-3.8826518305893956,0.0
463,3.197840281296203,21.29674764716111,0.0,0.0,0.46229644777519435,-0.1363285805924317,-0.6352203512338406,0.0
464,3.197840281296203,21.29674764716111,0.0,0.0,1.9485381220163084e-08,-15.768944942457798,-1.9846563910875261,0.0
465,3.2042880844654262,21.323155128347565,0.0,0.0,0.12384165259525717,-0.9632672439168601,-1.1254842807129535,0.0
466,3.204509057877103,21.330745442749517,0.0,0.0,0.6995218782502066,-0.03360169257745582,-0.3237565158044049,0.0
467,3.204509057877103,21.330745442749517,0.0,0.0,0.05593989209553851,-1.636150171743127,-1.2473273483991534,0.0
468,3.204509057877103,21.330745442749517,0.0,0.0,1.4159264311195382e-09,-15.197767181300259,-5.1777146171484105,0.0
469,3.1935237349810803,21.323865708113726,0.0,0.0,1.0,1.6231519011812292,0.29345240571086606,0.0
470,3.181898335329164,21.327922954450283,0.0,0.0,1.0,1.6125838719361898,-0.17304881329886257,0.0
471,3.1814586117212484,21.32795703702496,0.0,0.0,1.0,0.058872867583126265,-0.001453822215182754,0.0
472,3.181760718284498,21.32739252292454,0.0,0.0,0.9837812776541119,-0.040431231729114,0.024079546284838216,0.0
473,3.1848133707244126,21.539444517977625,0.0,0.0,7.465490767909467e-05,-0.4126359774815853,-9.089998316138747,0.0
474,3.1974931013143384,21.560511755681272,0.0,0.0,0.06708825264404072,-1.7937492988665475,-0.9079970238339001,0.0
475,3.1974931013143384,21.560511755681272,0.0,0.0,0.044657848983057115,-2.7757223602611703,-0.33300283775332673,0.0
476,3.2002341436927044,21.561014852596816,0.0,0.0,0.6528774187257615,-0.4046715804721419,-0.02169430703014541,0.0
477,3.1997035339856734,21.55827362836035,0.0,0.0,1.0,0.07880528689481814,0.11819963864309102,0.0
478,3.1997035339856734,21.55827362836035,0.0,0.0,0.0,-1392.5150319803174,-1.426203121809749,0.0
479,3.204208500939271,0.0,3.900000000000182,0.0,0.5085294895563552,-0.6762320719472275,0.0,-0.4799999999991269
480,3.203199803204057,0.0,4.110000000002074,0.0,1.0,0.15282438144378396,0.0,-0.21000000000189223
481,3.204208500939271,0.0,3.900000000000182,0.0,0.8582804385481249,-0.15282438144378396,0.0,0.21000000000189223
482,3.204208500939271,0.0,0.0,0.0,0.36499653613387806,-1.1406509417247719,0.13278352623592582,0.0
